"raw_timestamp_part_1","raw_timestamp_part_2","cvtd_timestamp","num_window","roll_belt","pitch_belt","yaw_belt","total_accel_belt","gyros_belt_x","gyros_belt_y","gyros_belt_z","accel_belt_x","accel_belt_y","accel_belt_z","magnet_belt_x","magnet_belt_y","magnet_belt_z","roll_arm","pitch_arm","yaw_arm","total_accel_arm","gyros_arm_x","gyros_arm_y","gyros_arm_z","accel_arm_x","accel_arm_y","accel_arm_z","magnet_arm_x","magnet_arm_y","magnet_arm_z","roll_dumbbell","pitch_dumbbell","yaw_dumbbell","total_accel_dumbbell","gyros_dumbbell_x","gyros_dumbbell_y","gyros_dumbbell_z","accel_dumbbell_x","accel_dumbbell_y","accel_dumbbell_z","magnet_dumbbell_x","magnet_dumbbell_y","magnet_dumbbell_z","roll_forearm","pitch_forearm","yaw_forearm","total_accel_forearm","gyros_forearm_x","gyros_forearm_y","gyros_forearm_z","accel_forearm_x","accel_forearm_y","accel_forearm_z","magnet_forearm_x","magnet_forearm_y","magnet_forearm_z","classe"
1322489715,382826,17,304,2.21,3.99,-87.9,2,0.08,0.02,0.03,-9,3,20,42,567,-427,88.2,-19.3,36.9,21,1.91,-0.59,-0.23,83,190,-2,605,67,348,57.46595436,29.63760755,90.58164834,13,-1.01,0.88,0.2,36,67,97,-311,304,355,-179,15.9,-19.6,27,-0.39,-3.12,-0.54,197,109,136,495,-415,-34,"E"
1323095027,64369,13,832,123,25.8,-3.1,19,-0.45,-0.03,-0.46,-40,71,-172,1,584,-359,2.48,-4.36,-40.8,21,-2.3,0.5,0.03,141,10,155,247,259,564,-6.509066391,29.70505411,126.6270029,9,0.43,-0.05,-0.08,27,-6,88,532,-518,-66,145,7.83,111,33,-0.63,2.33,-0.03,28,278,-172,-518,719,630,"C"
1322489721,991083,17,796,1.4,3.48,-87.8,3,0.03,0.02,0.05,-8,4,28,40,572,-417,68.4,-17.9,54.6,19,-3.05,1.17,-0.2,-46,175,50,435,93,498,45.21812751,30.13207452,101.4327306,12,-0.66,0.63,0.15,36,53,103,-327,298,351,175,12.8,14.9,41,-0.06,-1.46,0.16,217,283,193,323,139,-108,"E"
1322832858,944312,3,539,125,-43.8,167,18,0.13,0.1,-0.2,47,47,-159,175,603,-313,20,10.8,-15.5,14,2.04,-1.56,1.87,-126,0,52,330,308,461,109.6428572,-1.412081362,-47.41223694,22,0.06,0.35,-0.02,-3,189,-97,-308,504,139,0,0,0,53,1.48,-1.43,-0.2,-17,516,5,-190,791,699,"C"
1322673153,834659,20,508,3.92,-5.31,-80.5,2,0.26,-0.43,-0.75,2,-16,13,93,592,-382,0,0,0,28,4.38,-1.94,0.89,-166,200,-72,458,231,434,62.35197013,-45.32860821,-75.2664268,29,-0.32,0.71,0.3,-123,164,-192,-527,306,48,157,27.1,-167,27,-0.59,3.4,0.31,-143,-105,-196,-526,-161,392,"E"
1322673078,630698,19,791,1.01,4.45,-88,4,-0.22,-0.02,0,-17,-2,37,42,625,-307,0,0,0,35,0.08,0,-0.13,-255,173,-159,-309,459,409,66.5329838,-46.21138679,-70.51979619,30,-0.45,0.56,0.95,-130,180,-189,-555,259,76,140,-12.1,69.9,31,-0.05,0.42,0.34,119,271,-74,-8,663,806,"B"
1323084266,492377,10,348,1.41,5.5,-92.4,3,0.1,0,0.02,-16,0,28,-4,607,-300,70.5,7.32,93.7,32,-2.59,1,-0.16,-266,171,7,-152,355,569,109.8838677,47.11420715,-2.569551948,12,-0.05,1.17,-0.02,53,104,-3,-275,566,-53,91.1,34.9,132,32,0.21,-3.45,-0.31,-81,225,-207,-669,477,576,"B"
1322832817,951838,2,642,121,-43.6,172,17,0.08,0.11,-0.21,48,44,-158,168,606,-304,29.7,75.2,-29.6,24,-1.19,0.11,0.43,-225,-25,64,-137,281,622,60.1,-27.1,-89.5,17,0.18,0.43,0.11,-45,95,-131,-555,308,11,0,0,0,51,1.56,-1.12,-0.02,-60,499,-17,-263,810,613,"A"
1322489709,378695,17,299,1.54,3.63,-86.5,3,0,0.02,-0.05,-8,-2,28,65,574,-417,124,-18.1,-62.4,56,-1.73,0.4,0.26,96,-11,-537,297,-178,-510,72.42319127,53.54726794,58.0360916,13,-0.82,0.4,0.28,67,87,72,-211,322,413,-180,6.31,120,35,-0.24,-0.32,0.33,-129,246,203,-747,1190,-549,"E"
1322837844,100396,6,683,119,16.1,1.74,18,0.05,0.13,-0.13,-26,61,-161,21,606,-323,-21.2,-2.76,-51.3,10,1.94,-1.2,0.52,-90,-16,38,343,248,509,110.7148718,46.3647609,0,2,-0.21,0.1,-0.05,8,16,0,-457,408,-203,13,27,-101,17,0.64,-1.85,-0.25,-140,67,68,-467,767,720,"A"
1323084356,404312,11,45,1.6,7.47,-93.1,3,0.06,0,-0.07,-18,6,24,8,600,-304,124,-34.6,-14.5,26,3.23,-1.77,0.52,51,14,-247,754,-228,-82,-56.41501739,6.485732348,-100.2008007,6,-0.11,0.14,0.11,4,-33,-52,-597,204,-164,153,40.7,126,36,-0.22,-0.14,0.1,-83,268,-213,-571,696,697,"E"
1322837864,496305,6,699,116,17.1,-4.89,17,0.1,0.14,-0.23,-20,59,-156,9,598,-317,-50.9,33,-100,30,1.33,-0.8,0.97,-292,-43,-13,-332,288,595,91.65097838,54.22751458,32.84262512,16,-0.11,0.42,0.03,80,123,50,-139,613,-83,-48.9,-6.55,140,49,0.47,-1.48,-0.11,-361,-323,-7,-215,-571,18,"B"
1322837896,440,7,727,120,14.3,2.36,18,0.13,0.1,-0.16,-17,64,-162,30,594,-336,-32.2,8.5,-67,18,-1.94,0.26,1.41,-165,-24,53,203,235,582,-100.3655472,-48.97216054,26.25252736,6,0,0.34,0.07,-29,-52,16,-466,405,-23,37.6,31.2,-48.6,17,-0.27,1.53,-0.02,-119,116,-15,-290,750,506,"C"
1322832938,24324,4,4,142,-36.2,132,19,0.37,0.02,-0.56,43,29,-174,197,577,-343,-96.4,-38.7,69.5,40,1.57,-1.11,0.62,62,-151,-360,392,-78,-522,21.58083297,-17.66190371,-129.0131516,19,-0.11,0.14,0.41,-32,39,-175,-628,107,5,0,0,0,32,1.35,-0.37,0.13,-258,-166,-51,-45,-697,-115,"E"
1322837843,344286,6,682,119,16.1,0.76,18,0.18,0.11,-0.13,-18,64,-161,24,600,-324,-52.8,-39.4,9.98,24,0.93,-0.75,0.84,145,-118,-144,728,-39,-64,6.869383546,6.869383546,147.3571861,3,0.22,0.13,-0.1,2,2,29,-491,374,-155,33.5,3.16,-63.1,9,-0.51,1.48,0.31,-54,74,-2,-107,716,523,"A"
1322489715,654712,17,304,1.77,3.22,-88.2,3,-0.03,0,-0.05,-9,1,23,40,565,-427,87.4,-22.5,32.8,20,-1.86,0.67,-0.02,118,154,-6,639,25,316,66.20649661,49.77045022,67.87577136,16,-0.59,0.64,0.25,73,94,96,-119,393,383,178,14.1,21.6,39,0.02,-1.24,0.05,221,278,154,227,262,-208,"E"
1322673130,78693,20,487,1.17,4.62,-87.4,4,-0.11,0.02,0,-11,2,38,50,627,-324,0,0,0,16,2.52,-1.08,0.36,120,90,-47,723,-3,155,60.16210896,-51.34986052,-72.36033837,29,0.29,0.18,-0.15,-138,159,-186,-488,339,87,141,29.4,132,33,-0.9,2.02,0.72,-133,256,-152,-667,499,723,"D"
1323084292,848340,10,366,1.29,2.84,-90.3,3,0.03,0,-0.03,-16,6,20,12,604,-294,80,-8.1,71.2,23,2.25,-0.96,0.08,-133,176,-13,177,334,512,3.384164341,-5.077459016,150.9761192,6,0.22,-0.19,0.16,-3,2,59,-507,311,100,146,12,135,50,0.08,-5.01,-0.25,-18,443,-208,-545,586,452,"B"
1322489606,798684,15,820,1.37,5.26,-87.4,3,0.02,0,-0.03,-8,0,30,64,585,-416,42.6,17.3,41.8,16,0.87,-0.08,0.03,-15,151,-45,410,-59,552,13.95892477,-57.138099,97.83332277,39,0,-0.02,0.02,-206,53,316,-430,231,313,-131,-63,67.6,36,-0.27,-0.19,0.38,-62,278,210,-424,930,-302,"A"
1322837945,992352,8,157,136,12,49.8,20,0.02,0.11,-0.64,-27,79,-182,23,583,-376,-75.6,-24.1,39.9,40,-0.64,-0.1,0.67,138,-203,-309,559,-210,-351,109.9,40.7,-22.5,4,0.19,0.34,-0.39,16,36,-9,-201,579,9,-56,33.1,-148,37,0.88,-2.28,-0.2,-346,-103,19,-666,142,374,"E"
1322489684,754731,16,277,0.92,2.38,-87.4,3,0.02,0,-0.03,-6,2,28,49,565,-433,74.5,7.48,125,30,0.26,-0.06,0.03,-227,146,-106,-423,290,497,62.09575195,11.21221197,-93.66687474,5,0,-0.02,-0.05,5,26,-36,-496,238,219,-176,2.09,115,40,-0.55,0.82,0.57,-105,314,210,-728,1140,-512,"C"
1322837914,984367,7,740,118,16.4,-2.15,18,0.11,0.11,-0.15,-21,61,-160,29,595,-330,-42.7,-17.4,-19.4,15,0.18,-0.5,1.02,86,-114,-41,670,16,253,105.5329786,37.61688106,-33.49166014,5,0.02,0.43,0.05,19,45,-17,-369,500,-38,-24,52.9,-110,38,0.03,-0.26,0.2,-362,79,41,-682,453,522,"D"
1322832809,284391,2,209,121,-43.9,173,18,0.11,0.11,-0.18,49,46,-160,165,612,-309,-2.83,-23.3,-40.6,27,0.34,-0.55,0.97,159,-115,-179,741,-74,-150,36.99426935,-38.33502689,-102.3691825,16,0.16,-0.05,-0.2,-60,58,-137,-559,276,29,0,0,0,39,0.55,2.36,0.71,-329,178,53,-685,178,609,"A"
1322489632,66624,15,233,0.87,3.34,-87.8,3,0,0,-0.02,-9,0,29,42,570,-424,75.2,-16,55.6,21,2.55,-0.85,0.2,-43,196,-19,406,168,488,47.52989888,26.45637071,101.5675159,3,0.1,-0.53,-0.13,8,14,26,-354,288,330,164,10.6,101,36,-0.18,-1.11,0.25,-52,300,185,-625,1160,-566,"A"
1322837823,512303,6,774,113,21.6,-13.2,17,0.16,0.11,-0.08,-17,62,-158,14,610,-318,-75.2,-64.3,-80.3,32,-0.05,-0.56,1.16,-303,-35,-73,-389,342,488,-62.86264896,-58.8802764,62.86264896,3,-0.18,0.29,0.39,-17,-18,18,-536,320,-157,14.5,11,-105,20,-0.1,0.06,-0.23,-169,108,-8,-366,753,550,"A"
1323084246,602226,10,329,1.37,6.92,-94,3,-0.03,0,0.02,-18,5,21,-6,602,-317,-141,4.25,-171,34,0,-0.03,-0.02,-288,109,-126,-365,340,509,67.36595972,5.201097082,89.43668337,2,0.02,-0.1,-0.1,1,12,15,-535,325,-40,13.3,-63.1,-137,37,0.02,0.05,-0.05,191,219,-218,-20,658,477,"A"
1323094987,184326,13,62,122,25.9,-3.63,19,-0.34,-0.03,-0.43,-38,70,-165,4,584,-360,158,59,90.4,21,2.04,-1.19,-0.18,154,52,126,318,311,498,-9.632447168,25.93664308,129.3342039,10,0.5,-0.11,-0.31,24,-9,90,526,-519,-69,118,74.6,115,26,-0.61,2.41,0.67,-101,203,-116,-707,413,669,"A"
1322673149,50622,20,504,9.06,-3.29,-80.8,4,0.39,-0.19,-0.39,4,31,16,98,562,-442,0,0,0,14,-0.03,-0.1,-0.03,-34,129,-17,395,180,523,49.51760925,-51.07836628,-82.06399203,30,0.47,0.11,-0.48,-143,139,-214,-567,232,90,179,24,-128,37,-0.11,2.54,0.15,-123,-269,-217,-327,-419,244,"E"
1322489700,762768,17,289,12.5,-1,-78.5,5,0.08,0.03,0.15,5,14,-44,112,406,-587,93.2,8.83,132,32,-1.48,0.06,0.11,-250,162,-90,-542,289,423,-23.97431089,0,-133.1053218,5,1.14,-0.27,-0.49,0,-11,-45,-584,116,143,-177,8.67,114,40,-0.85,1.62,0.87,-112,321,186,-901,1380,-694,"D"
1322832917,440360,4,585,131,-40.1,147,17,0.14,0.11,-0.23,44,42,-153,171,624,-246,-15.6,-2.8,-49.7,13,0.42,-0.51,0.75,-97,-64,63,277,155,585,60.11684667,-27.12322617,-89.45724133,17,0.08,0.08,-0.05,-45,95,-131,-542,281,63,0,0,0,56,0.98,-0.18,0.25,-215,505,-12,-531,725,563,"E"
1322832846,4340,3,635,127,-43.5,164,18,0.1,0.11,-0.16,48,44,-162,166,607,-306,20.8,-12.8,-6.5,6,2.84,-1.24,0.34,46,-33,5,645,150,272,119.7098985,20.88709469,-30.51685213,24,0.29,-0.05,-0.39,49,220,-71,-144,550,175,0,0,0,39,1.3,-2.3,-0.59,-298,241,-19,-624,-12,451,"B"
1323094992,204304,13,65,124,26.1,-3.69,20,-0.47,-0.03,-0.44,-45,76,-180,0,583,-377,-88.9,36.1,-135,8,0.31,-0.5,0.2,11,5,76,-354,374,481,-13.38964132,17.54716722,134.9222059,10,0.47,-0.03,-0.3,17,-13,95,555,-477,-65,108,12.9,80.5,35,0.22,0.26,0.18,91,286,-165,-256,779,671,"A"
1323084329,596273,11,848,0.77,5.99,-93.4,3,-0.02,0.02,-0.02,-12,2,24,2,600,-305,52.1,-10.5,65.7,16,-0.32,0.18,-0.03,-49,134,68,251,162,573,32.14904538,-3.950790229,124.6712927,3,0.02,0.08,-0.03,-1,8,24,-533,315,9,170,54.5,170,30,-0.58,2.47,0.3,-197,126,-172,-673,133,460,"D"
1323084339,944302,11,847,8.7,3.4,-91.1,2,0.03,-0.02,0,-10,9,-9,15,541,-442,66.9,16.4,92.9,29,0.21,-0.03,-0.05,-246,121,-74,-228,349,561,106.3735456,-8.291159224,49.89412069,11,-0.67,1.93,0.61,-9,95,52,-508,353,15,-145,11.8,-53.5,35,0.5,1.64,0.75,96,-201,-257,319,-652,-193,"E"
1323095042,780336,14,109,122,25.3,-4.4,19,-0.48,-0.03,-0.46,-39,70,-169,6,586,-355,65.4,-35,35.5,36,0.13,-0.37,-0.1,325,-14,136,569,149,385,11.08474123,29.17340478,125.7545175,9,0.69,0.08,-0.52,26,10,86,543,-500,-72,125,19.8,115,35,0.61,-2.17,-0.38,17,311,-152,-482,755,692,"D"
1322837911,212323,7,757,119,16.2,-1.01,18,0.1,0.11,-0.18,-21,62,-160,21,595,-335,-39.3,24.4,-92.4,28,0.74,-0.64,0.82,-269,-51,-9,-239,293,595,121.4629689,11.04882324,-33.71413291,2,0.1,-0.16,-0.23,2,17,-6,-423,452,-44,13,52.8,-67.2,31,-0.79,2.33,0.02,-284,112,0,-558,679,584,"D"
1322837855,652307,6,692,116,17.1,-4.95,18,0.11,0.1,-0.18,-27,62,-158,23,606,-305,-60.4,-28.8,7.08,26,-0.69,-0.45,0.69,121,-152,-159,723,-84,-49,77.28074638,42.39990195,62.60465225,8,-0.27,-0.29,0.38,33,56,47,-418,459,-93,10.4,38.5,-82.9,26,-0.29,1.56,0.51,-230,103,59,-570,685,668,"B"
1323084248,592294,10,331,0.98,7.64,-93.4,3,0.02,-0.02,-0.02,-20,3,25,4,602,-305,-144,1.8,-173,34,0.02,-0.03,0.02,-289,108,-123,-368,336,508,-106.1056648,21.99879774,45.16334411,1,0.06,-0.34,-0.3,3,-12,6,-515,343,-45,-5.37,42,75.9,31,-0.35,-0.69,-0.33,-129,-195,-187,-209,-497,200,"A"
1322837814,652273,5,657,113,25.7,-10,17,-0.37,0.14,-0.38,-11,60,-160,75,597,-326,165,-60.3,79,32,0.24,-0.51,0.8,-300,-43,-77,-423,276,507,-59.63710407,-95.97770124,11.72777506,4,-0.08,0.27,0.16,-35,-24,5,-549,299,-165,0.22,-1.8,-81.1,1,-0.03,0.1,-0.02,5,-3,-8,80,586,416,"A"
1322837940,308335,8,152,139,7.37,55.5,20,0,0.16,-0.64,-12,55,-185,47,572,-395,-42.2,-9.73,-51.3,10,1.32,-0.95,1.3,-42,-70,48,407,142,520,-8.06697625,-24.41657354,-131.3131055,1,0.05,-0.16,0.02,-3,-1,-12,-301,542,-17,2.24,47.7,-31.6,24,0.82,-3.64,-0.8,-163,169,22,-554,666,585,"E"
1322489666,26648,16,262,1.63,3.12,-89.2,2,-0.03,0.02,0,-5,2,22,29,558,-439,88,-24.9,25.3,15,-4.34,1.24,-0.43,6,143,-19,701,-59,223,-137.9001298,-17.94457995,-6.698168708,5,0.18,-0.21,-0.72,-8,-44,-3,-485,127,303,180,14.8,-28.3,26,-0.19,-4.64,-1.05,159,118,164,549,-686,80,"C"
1322837863,356307,6,698,117,17.2,-4.46,18,0.11,0.11,-0.16,-23,64,-159,13,601,-320,-90.8,-27.8,63.5,39,1.78,-0.83,0.97,78,-189,-320,362,-182,-486,45.71747817,16.12118602,108.1852842,10,-0.11,0.39,0.08,16,44,88,-443,433,-16,31.1,8.96,-74.1,14,0.18,-1.41,-0.15,-51,122,13,-86,706,511,"B"
1322489629,174640,15,230,1.09,4.06,-87.7,3,0.1,-0.02,-0.02,-8,3,29,52,576,-419,115,-41.5,-33.7,34,2.22,-0.55,0.46,162,49,-288,641,-145,-291,107.7256999,29.79423965,38.09848805,5,0.22,-0.83,-0.52,15,45,19,-314,341,331,168,-7.54,42.6,36,-0.19,-2.94,-0.18,98,306,145,69,464,-324,"A"
1323095038,85891,13,104,122,24.8,-4.91,19,-0.42,-0.03,-0.48,-39,70,-171,7,588,-363,92.9,-27.9,53.2,27,-2.71,0.83,-0.26,229,15,133,495,210,441,22.29214692,33.18595976,116.6110892,9,0.58,-0.21,-0.57,28,19,79,534,-503,-63,130,-1.69,89.8,37,0.05,1.03,0.2,116,289,-182,-249,771,627,"C"
1323084235,752297,9,15,1.01,7.55,-94,3,0.02,0,-0.03,-21,5,22,-3,611,-299,-131,17.2,-162,34,0,-0.02,0,-289,110,-121,-369,338,512,12.52525589,-70.34276829,-85.15887803,37,0,-0.02,-0.02,-233,45,-271,-561,288,-68,23.7,-63.3,-147,36,0.02,-0.03,0,190,200,-216,-20,655,466,"A"
1323084340,860404,11,32,-7.46,5.27,-92.5,5,-0.16,-0.05,-0.3,-13,-4,42,5,617,-261,67,16.2,95.9,30,-0.1,0.1,-0.15,-250,126,-88,-221,354,547,106.9620224,30.13785409,38.74108475,15,0.72,-1.99,0.15,44,130,56,-205,566,91,141,1.84,100,49,0.45,0.69,0.62,-99,434,-184,-323,737,521,"E"
1322832890,600305,3,565,124,-42.1,165,17,0.11,0.11,-0.16,48,44,-157,161,608,-305,-14.8,-2.31,-46.9,11,2.42,-1.16,0.98,-98,-27,38,386,193,500,41.30990237,-32.94856459,-102.9080481,17,0.1,0.05,-0.18,-54,67,-143,-567,245,71,0,0,0,43,0.98,-0.47,0.18,-277,313,15,-688,548,716,"C"
1322673099,242661,19,459,0.36,4.62,-88.1,5,-0.02,0,-0.03,-10,0,50,43,639,-298,0,0,0,36,0.03,-0.06,0.02,-258,172,-161,-344,434,441,56.02757542,-51.1791319,-76.31386971,29,0.39,0.11,-0.18,-141,153,-199,-523,303,99,152,29.8,158,25,0,0.71,0.3,-160,89,-168,-676,388,637,"C"
1323084342,136340,11,34,7.61,5.74,-91.5,3,0,-0.03,-0.18,-21,18,-15,17,538,-442,162,-28.6,-101,46,-3,1.12,-0.31,-3,-85,-441,159,-263,-500,116.4870571,25.19261743,31.12467765,14,-0.39,1.89,-0.05,35,129,43,-308,525,24,-160,38.2,-111,26,-0.71,4.22,1.15,-98,-90,-222,-318,-450,165,"E"
1323084305,84444,11,377,1.53,6.91,-92.8,3,0.03,0,-0.03,-18,4,19,4,601,-315,70.4,-23,86,18,-2.17,0.98,-0.59,-132,118,5,254,164,586,-81.66269624,-29.58324161,66.81239921,3,-0.18,-0.19,0.02,-8,-20,17,-582,227,15,164,51.8,178,23,-0.34,-1.99,-0.87,-114,78,-183,-673,157,572,"C"
1322489685,678730,16,279,1.54,0.66,-86.9,1,-0.13,0.21,0.8,5,-9,4,41,565,-433,100,-39.9,4.17,27,2.04,-0.27,0.23,141,56,-222,741,-85,5,70.00182466,9.216351099,-86.21952634,4,0.05,-0.13,-0.1,4,28,-33,-501,219,232,176,12.6,-6.1,30,-0.03,-2.3,0.02,217,86,186,511,-331,-23,"D"
1323084262,100410,10,344,1.03,6.74,-92.7,3,0.05,0,-0.07,-17,6,23,5,604,-309,66.2,-11,65.2,22,-3.13,1.43,-0.31,-159,152,-3,273,243,542,-28.9873469,28.9873469,115.4663826,2,-0.21,0.05,0.3,5,-5,16,-536,317,-38,70.9,19.2,134,36,0.22,-3.52,-1.02,25,289,-195,-633,598,697,"A"
1322832788,136301,2,193,131,-40.9,161,19,0.02,0.11,-0.3,49,51,-170,163,600,-353,118,71.8,148,26,0.19,-0.39,0.77,-247,-75,10,-186,215,665,42.34849359,-27.75081821,-105.4240306,17,0.19,0.19,-0.2,-46,69,-146,-570,247,39,0,0,0,42,0.92,0.5,0.56,-47,409,-33,-160,777,553,"A"
1322832797,160370,2,645,122,-43,170,17,0.11,0.11,-0.18,49,43,-154,162,614,-299,-105,61,-54.7,29,0.05,-0.26,0.52,-273,-64,-11,-331,250,592,55.88692374,-19.76653428,-96.98463088,21,0.03,-0.21,-0.2,-40,108,-168,-515,354,-22,0,0,0,37,0.93,-1.45,-0.03,-325,170,16,-634,-6,390,"A"
1322489707,906657,17,296,0.44,6.76,-88.2,4,0.05,0,-0.03,-16,3,32,55,586,-400,107,-21.4,-1.84,23,3.87,-1.57,0.3,72,112,-176,736,-45,-56,33.51265581,9.410703976,122.1699341,4,-0.32,0.16,0.13,4,14,40,-466,136,318,-177,16.1,-3.02,27,-0.14,-3.68,-0.8,150,171,134,415,-222,-122,"D"
1322837869,464317,6,766,115,16.9,-6.71,17,0.13,0.13,-0.13,-20,60,-154,11,604,-308,-68.4,-23,30.6,33,1.89,-1.41,1.13,144,-162,-234,628,-189,-294,43.84076538,5.48013932,112.8498319,7,0,0.05,-0.28,4,31,66,-438,446,-42,28.1,7.48,-76.6,12,0.16,-1.16,-0.3,-45,106,14,-99,718,582,"B"
1323095000,236348,13,837,123,26.6,-2,19,-0.37,-0.03,-0.41,-47,68,-172,-7,582,-376,27.3,-10.2,-154,7,0.29,-0.21,-0.48,-14,20,59,-454,385,389,4.328774995,30.77547325,125.9812909,9,0.4,-0.32,-0.13,28,4,88,521,-537,-88,136,61.4,133,28,-0.53,2.12,0.75,-161,193,-112,-711,439,788,"B"
1322837820,208351,6,662,113,23.8,-14.3,18,0.11,0.1,-0.18,-25,63,-158,22,602,-320,-113,-72.1,-31.6,32,0.14,-0.58,1.05,-300,-43,-79,-418,282,507,-31.11427193,-25.3179802,116.4118633,4,-0.03,0.16,0.1,-9,-11,33,-525,343,-136,9.1,18.5,-111,20,-0.14,0.32,-0.05,-170,97,-1,-400,747,550,"A"
1322832891,800316,3,566,125,-41.7,165,17,0.11,0.11,-0.16,50,43,-157,161,608,-293,-15.3,33.7,-84.8,25,-0.32,-0.31,0.69,-247,-32,3,-248,303,586,50.59310468,-26.91904513,-98.50749774,17,0.13,0.13,0.08,-45,82,-141,-549,280,52,0,0,0,44,0.5,2.38,0.61,-50,428,-5,-335,830,705,"D"
1322673042,134694,18,407,0.32,5.08,-88,5,0.03,0,0,-14,2,47,48,639,-298,0,0,0,37,0,-0.02,0.02,-275,162,-179,-413,421,408,56.74111176,-50.37106341,-76.35593596,30,0.32,0.13,-0.33,-141,157,-202,-522,336,53,53.3,-47.7,159,33,0.06,-0.06,-0.02,237,108,-192,123,556,651,"A"
1323084245,640342,10,328,1.21,6.82,-93.7,3,-0.03,0.02,-0.02,-22,4,23,-1,603,-314,-141,4.95,-171,34,0,-0.02,0,-290,110,-126,-374,336,510,106.1794472,48.05860812,15.47161531,2,0,0.08,0.28,9,17,3,-521,345,-42,13.5,-63.4,-137,36,0.02,-0.03,0,189,207,-214,-20,659,469,"A"
1322673054,490663,18,418,0.44,4.74,-87.8,5,0.1,0.02,0,-17,-1,42,49,626,-319,0,0,0,39,0.02,0.03,-0.03,-287,157,-192,-414,432,389,70.67679513,-44.04650258,-68.11684473,31,0.26,0.5,0.28,-130,198,-192,-506,361,36,55.7,-29,149,40,0.53,-1.33,-0.49,260,247,-146,63,623,679,"A"
1322673058,670679,18,422,0.91,5.19,-88,4,-0.11,-0.02,-0.02,-12,2,36,50,615,-305,0,0,0,26,1.59,-0.67,0.23,148,53,-198,747,-52,28,67.90692154,-45.70008658,-69.57384911,32,0.39,0.53,-0.03,-137,195,-199,-452,439,-35,68.3,37.1,113,26,1.08,-3.24,-0.11,23,208,-145,-593,658,791,"A"
1322673088,934672,19,450,0.93,4.94,-86.9,3,-0.14,-0.02,0,-19,4,26,58,623,-325,0,0,0,39,1.78,-0.98,-0.18,-285,244,-56,-311,448,421,62.40273017,-48.19987705,-72.89828261,26,0.83,-0.32,-0.84,-119,150,-171,-535,279,96,166,22.8,-119,29,0.45,-3.03,-1,-74,-122,-245,-197,-581,-21,"B"
1322837819,616344,5,661,111,24.9,-16.4,17,0.13,0.1,-0.13,-23,61,-154,19,609,-326,-121,-73.2,-21.5,32,0.32,-0.47,0.71,-299,-43,-76,-425,276,506,-14.57638519,-69.33173697,85.60976534,4,0.4,-0.39,-1.02,-22,-5,26,-528,312,-154,3.67,23.3,-123,24,0.37,-0.71,0.33,-229,59,26,-424,756,607,"A"
1323094994,748406,13,838,122,26.4,-4.42,19,-0.43,-0.03,-0.43,-41,72,-172,8,586,-364,-49.2,12.2,-97.5,15,-1.78,0.67,-0.03,52,44,131,-137,367,553,0,30.58788714,126.4917455,8,0.37,-0.1,-0.39,24,0,76,534,-515,-94,128,47,121,35,0.56,-2.71,-0.36,-28,301,-164,-595,662,631,"A"
1322673042,230626,18,407,0.44,5.28,-88,5,0.02,0,0,-17,1,47,50,632,-302,0,0,0,37,-0.03,-0.03,0,-274,159,-182,-408,423,412,55.87028338,-50.67510137,-76.88491295,30,0.34,0.14,-0.36,-141,154,-202,-516,329,52,53.6,-47.1,160,34,-0.05,0.05,-0.13,233,114,-202,122,558,651,"A"
1322673086,98649,19,448,0.84,4.26,-87.3,4,0.18,0.02,0,-15,-1,41,51,624,-310,0,0,0,20,-4.29,2.17,-1.39,-76,172,-69,682,126,210,86.71335855,-41.18449233,-53.32308595,32,0.24,1.11,-0.41,-126,240,-160,-385,470,70,169,30.1,-128,30,-1.45,4.16,0.66,-55,-147,-254,-320,-449,151,"B"
1322837929,208329,7,752,119,17.5,-0.76,18,0.11,0.11,-0.16,-20,64,-162,20,598,-332,-63.1,-36.3,8.88,23,-0.9,-0.14,0.82,145,-118,-120,734,-36,-57,58.07248884,92.39816466,-25.20372218,2,-0.14,-0.14,0.15,16,11,-5,-368,507,-76,-85.4,50.9,-138,47,-0.18,-1.51,-0.84,-440,-124,3,-619,-49,300,"D"
1322837835,928293,6,674,120,16.3,0.65,18,0.13,0.08,-0.15,-23,67,-165,32,593,-342,-41.1,20.8,-102,29,1.33,-0.88,0.51,-275,-54,13,-298,266,616,11.3379845,-8.495496845,142.8899272,4,-0.06,0.22,-0.03,-3,4,35,-487,367,-187,-41.1,14.9,-178,50,-0.56,1.03,-0.16,-430,-230,-3,-569,-133,240,"A"
1322837880,396293,7,713,117,16,-4.38,18,0.06,0.13,-0.18,-21,62,-164,12,596,-327,-44.5,28.9,-112,32,0,-0.27,0.48,-310,-41,-42,-424,358,514,79.21125335,76.88152385,9.949036415,6,0.11,-0.34,-0.3,42,43,6,-160,602,-75,-58.6,-5.33,141,50,0.59,-1.7,-0.23,-353,-333,-42,-200,-598,-109,"B"
1322832895,744317,3,610,125,-41.9,165,18,0.08,0.11,-0.2,47,45,-159,159,611,-300,-26.5,-33.4,-31.4,14,-0.32,-0.53,1.03,90,-90,-50,714,27,186,57.61578527,-27.01165867,-91.89616657,18,0.14,0.05,-0.15,-48,98,-143,-527,325,45,0,0,0,47,1.22,-0.77,0.16,5,461,-29,-158,780,554,"D"
